name	type	ratingValue	ratingCount	price	url	imgUrl	imgAlt	description
SÖDERHAMN	Sofa	3.5	57	949.0 USD	https://www.ikea.com/us/en/p/soederhamn-sofa-viarp-beige-brown-s59305706/	https://www.ikea.com/us/en/images/products/soederhamn-sofa-viarp-beige-brown__0802692_pe768543_s5.jpg	SÖDERHAMN Sofa, Viarp beige/brown	"SÖDERHAMN seating series allows you to sit deeply, low and softly with the loose back cushions for extra support.
Light, airy design with high legs and slim lines, yet still a great comfort thanks to the elastic weave in the bottom and high resilience foam in the seat cushions.
The sofa's sections can be used freestanding or combined in different ways to get a size and shape that suits you and your home.
If you need a larger sofa, you can add a section or two to your existing combination.
You can create your own perfect combination with the planning tool. Assemble, take apart and put together again until it’s just right.
The removable back cushions give your body support where needed. For example, place several behind your back for a more upright position or use them to make it comfortable when lying down and reading.
The depth of the sofa makes it perfect for relaxing or even taking a nice nap.
You can choose to use the sofa with or without armrests, depending on the expression you want to create.
The high legs make it easy to clean the floor under the sofa.
This cover is made of the fabric Viarp in cotton and polyester. It has a clear texture and a mélange effect that makes it less sensitive to stains.
The cover is easy to keep clean since it can be machine washed and is easy to take off and put on again.
10-year guarantee. Read about the terms in the guarantee brochure.
"
SÖDERHAMN	Sofa	3.5	57	949.0 USD	https://www.ikea.com/us/en/p/soederhamn-sofa-viarp-beige-brown-s59305706/	https://www.ikea.com/us/en/images/products/soederhamn-sofa-viarp-beige-brown__0802692_pe768543_s5.jpg	SÖDERHAMN Sofa, Viarp beige/brown	"SÖDERHAMN seating series allows you to sit deeply, low and softly with the loose back cushions for extra support.
Light, airy design with high legs and slim lines, yet still a great comfort thanks to the elastic weave in the bottom and high resilience foam in the seat cushions.
The sofa's sections can be used freestanding or combined in different ways to get a size and shape that suits you and your home.
If you need a larger sofa, you can add a section or two to your existing combination.
You can create your own perfect combination with the planning tool. Assemble, take apart and put together again until it’s just right.
The removable back cushions give your body support where needed. For example, place several behind your back for a more upright position or use them to make it comfortable when lying down and reading.
The depth of the sofa makes it perfect for relaxing or even taking a nice nap.
You can choose to use the sofa with or without armrests, depending on the expression you want to create.
The high legs make it easy to clean the floor under the sofa.
This cover is made of the fabric Viarp in cotton and polyester. It has a clear texture and a mélange effect that makes it less sensitive to stains.
The cover is easy to keep clean since it can be machine washed and is easy to take off and put on again.
10-year guarantee. Read about the terms in the guarantee brochure.
"
KLIPPAN	Loveseat	3.7	92	399.0 USD	https://www.ikea.com/us/en/p/klippan-loveseat-vissle-gray-s09010617/	https://www.ikea.com/us/en/images/products/klippan-loveseat-vissle-gray__0239990_pe379591_s5.jpg	KLIPPAN Loveseat, Vissle gray	"Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years.
This cover is made from Vissle fabric in polyester, which is dope-dyed. It’s a durable material with a smooth weave and a nice two-tone effect.
The cover is easy to keep clean since it is removable and machine washable.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
KLIPPAN	Loveseat	3.7	92	399.0 USD	https://www.ikea.com/us/en/p/klippan-loveseat-vissle-gray-s09010617/	https://www.ikea.com/us/en/images/products/klippan-loveseat-vissle-gray__0239990_pe379591_s5.jpg	KLIPPAN Loveseat, Vissle gray	"Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years.
This cover is made from Vissle fabric in polyester, which is dope-dyed. It’s a durable material with a smooth weave and a nice two-tone effect.
The cover is easy to keep clean since it is removable and machine washable.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
KLIPPAN	Loveseat	3.7	92	399.0 USD	https://www.ikea.com/us/en/p/klippan-loveseat-vissle-gray-s09010617/	https://www.ikea.com/us/en/images/products/klippan-loveseat-vissle-gray__0239990_pe379591_s5.jpg	KLIPPAN Loveseat, Vissle gray	"Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years.
This cover is made from Vissle fabric in polyester, which is dope-dyed. It’s a durable material with a smooth weave and a nice two-tone effect.
The cover is easy to keep clean since it is removable and machine washable.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
GAMMALBYN	Sofa	4.2	50	499.0 USD	https://www.ikea.com/us/en/p/gammalbyn-sofa-gray-80550885/	https://www.ikea.com/us/en/images/products/gammalbyn-sofa-gray__0868926_pe781434_s5.jpg	GAMMALBYN Sofa, gray	"Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years.
Seat cushions filled with high resilience foam and polyester fiber wadding provide comfortable support for your body when seated, and easily regain their shape when you rise.
Back cushions filled with polyester fibers for soft comfort.
10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
Available in different colors.
"
GAMMALBYN	Sofa	4.2	50	499.0 USD	https://www.ikea.com/us/en/p/gammalbyn-sofa-gray-80550885/	https://www.ikea.com/us/en/images/products/gammalbyn-sofa-gray__0868926_pe781434_s5.jpg	GAMMALBYN Sofa, gray	"Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years.
Seat cushions filled with high resilience foam and polyester fiber wadding provide comfortable support for your body when seated, and easily regain their shape when you rise.
Back cushions filled with polyester fibers for soft comfort.
10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
Available in different colors.
"
GAMMALBYN	Sofa	4.2	50	499.0 USD	https://www.ikea.com/us/en/p/gammalbyn-sofa-gray-80550885/	https://www.ikea.com/us/en/images/products/gammalbyn-sofa-gray__0868926_pe781434_s5.jpg	GAMMALBYN Sofa, gray	"Durable metal springs in the seat give the sofa a springy comfort, allowing you to sit, relax and enjoy it for many years.
Seat cushions filled with high resilience foam and polyester fiber wadding provide comfortable support for your body when seated, and easily regain their shape when you rise.
Back cushions filled with polyester fibers for soft comfort.
10 year Limited warranty. Read about the terms in the warranty brochure.
Stationary cover.
Available in different colors.
"
HÄRLANDA	Sofa	3.8	33	1099.0 USD	https://www.ikea.com/us/en/p/haerlanda-sofa-inseros-white-s49320260/	https://www.ikea.com/us/en/images/products/haerlanda-sofa-inseros-white__0577220_pe668688_s5.jpg	HÄRLANDA Sofa, Inseros white	"HÄRLANDA sofa takes your comfort to a new level with deep pocket spring seat cushions, high resilience foam, and a top layer of polyester fibers that makes them soft to sink into.
Soft, movable back cushions allow you to find a way to sit that feels relaxed and suits you.
The sofa's sections can be combined in different ways to get a size and shape that suits you. If you need a larger sofa, you can add a section or two.
The cover is easy to keep clean since it is removable and can be machine washed, while the perfect fit makes it look just as neat as a fixed cover.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
HÄRLANDA	Sofa	3.8	33	1099.0 USD	https://www.ikea.com/us/en/p/haerlanda-sofa-inseros-white-s49320260/	https://www.ikea.com/us/en/images/products/haerlanda-sofa-inseros-white__0577220_pe668688_s5.jpg	HÄRLANDA Sofa, Inseros white	"HÄRLANDA sofa takes your comfort to a new level with deep pocket spring seat cushions, high resilience foam, and a top layer of polyester fibers that makes them soft to sink into.
Soft, movable back cushions allow you to find a way to sit that feels relaxed and suits you.
The sofa's sections can be combined in different ways to get a size and shape that suits you. If you need a larger sofa, you can add a section or two.
The cover is easy to keep clean since it is removable and can be machine washed, while the perfect fit makes it look just as neat as a fixed cover.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
HÄRLANDA	Sofa	3.8	33	1099.0 USD	https://www.ikea.com/us/en/p/haerlanda-sofa-inseros-white-s49320260/	https://www.ikea.com/us/en/images/products/haerlanda-sofa-inseros-white__0577220_pe668688_s5.jpg	HÄRLANDA Sofa, Inseros white	"HÄRLANDA sofa takes your comfort to a new level with deep pocket spring seat cushions, high resilience foam, and a top layer of polyester fibers that makes them soft to sink into.
Soft, movable back cushions allow you to find a way to sit that feels relaxed and suits you.
The sofa's sections can be combined in different ways to get a size and shape that suits you. If you need a larger sofa, you can add a section or two.
The cover is easy to keep clean since it is removable and can be machine washed, while the perfect fit makes it look just as neat as a fixed cover.
10-year limited warranty. Read about the terms in the limited warranty brochure.
"
